"cell","tsbin","t","Method","Order.q","SC","qD","qD.LCL","qD.UCL","nT","nOcc","Sobs","Chat","GoodU","Mrate","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","occurrence_no","collection_no","reference_no","bin_midpoint","cell_lng","cell_lat","qD_raw","stage","bin_index","bin","abs_lat","hemisphere","abs_lat_bin_mid","lat_zone","qD_normalized","slope_filter_id","data_role"
822,"57.62_822",47.34542832,"Rarefaction",0,0.70000001,27.2959331,20.23773031,34.35413588,66,66,32,0.7915,0.787878788,0.5625,14,8,6,2,2,0,0,0,0,0,66,16,7,57.62,-55.58940935,41.16384799,27.2959331,"Thanetian",30,7,41.16384799,"Northern",39.740101,"temperate",27.6760471486413,"occurrence5","slope"
838,"4.4665_838",275.1380373,"Rarefaction",0,0.700000008,151.1444731,130.1355164,172.1534297,306,306,160,0.7263,0.725490196,0.475,84,37,18,15,4,1,0,1,0,0,306,17,8,4.4665,0.174718704,52.74188211,151.1444731,"Zanclean",33,4,52.74188211,"Northern",53.750124,"temperate",70.8074661659542,"occurrence5","slope"
838,"1.29585_838",93.25807515,"Rarefaction",0,0.699999975,50.05274059,44.68346257,55.42201861,529,529,109,0.9169,0.916824197,0.596330275,44,12,7,5,8,7,5,4,0,1,529,41,11,1.29585,0.174718704,52.74188211,50.05274059,"Pleistocene",33,4,52.74188211,"Northern",53.750124,"temperate",19.5856192060292,"occurrence5","slope"
838,"3.09_838",214.428636,"Rarefaction",0,0.699999993,124.1558256,111.7879495,136.5237018,334,334,151,0.8361,0.835329341,0.635761589,55,44,28,15,7,2,0,0,0,0,334,9,6,3.09,0.174718704,52.74188211,124.1558256,"Piacenzian",33,4,52.74188211,"Northern",53.750124,"temperate",49.0378135979418,"occurrence5","slope"
842,"196.2_842",3.150058721,"Rarefaction",0,0.6,2.260023489,0.491985862,4.028061116,5,5,3,0.7333,0.6,0.333333333,2,0,1,0,0,0,0,0,0,0,5,3,2,196.2,-71.12008654,26.67508509,2.260023489,"Sinemurian",27,10,26.67508509,"Northern",28.1939,"tropical",3.96618140949657,"occurrence5","slope"
844,"117.3_844",143.5329368,"Extrapolation",0,0.7,78.57231308,55.32265217,101.821974,107,107,66,0.6103,0.607476636,0.363636364,42,16,5,1,0,1,0,1,0,0,107,24,4,117.3,-66.53506302,30.29277352,78.57231308,"Aptian",28,9,30.29277352,"Northern",31.874494,"temperate",62.5698762127557,"occurrence5","slope"
844,"146.15_844",12.91041095,"Extrapolation",0,0.7,6.433333333,2.463967171,10.4026995,9,9,5,0.5897,0.555555556,0.2,4,0,0,0,1,0,0,0,0,0,9,5,3,146.15,-66.53506302,30.29277352,6.433333333,"Tithonian",28,9,30.29277352,"Northern",31.874494,"temperate",11.7495260784824,"occurrence5","slope"
845,"117.3_845",22.47081634,"Extrapolation",0,0.7,11.14545455,3.123843699,19.16706539,22,22,11,0.6943,0.681818182,0.363636364,7,3,0,0,0,0,0,0,1,0,22,15,2,117.3,-64.11816592,32.03409119,11.14545455,"Aptian",28,9,32.03409119,"Northern",31.874494,"temperate",8.87551459530475,"occurrence5","slope"
846,"57.62_846",20.13201249,"Extrapolation",0,0.7,11.20714286,0.300737785,22.11354793,14,14,9,0.5923,0.571428571,0.333333333,6,2,0,1,0,0,0,0,0,0,14,4,2,57.62,-61.6029033,33.7399799,11.20714286,"Thanetian",28,9,33.7399799,"Northern",31.874494,"temperate",11.3632097887476,"occurrence5","slope"
846,"203.55_846",28.89997738,"Extrapolation",0,0.7,18,0.195375501,35.8046245,15,15,12,0.4273,0.4,0.25,9,3,0,0,0,0,0,0,0,0,15,2,1,203.55,-61.6029033,33.7399799,18,"Rhaetian",28,9,33.7399799,"Northern",31.874494,"temperate",38.8228239766936,"occurrence5","slope"
847,"196.2_847",8.499997366,"Rarefaction",0,0.699999952,5.27575673,0,13.43610041,11,11,6,0.7443,0.727272727,0.5,3,1,2,0,0,0,0,0,0,0,11,3,3,196.2,-58.95784775,35.40757891,5.27575673,"Sinemurian",29,8,35.40757891,"Northern",35.709438,"temperate",9.2585799950296,"occurrence5","slope"
847,"77.9_847",15.9195516,"Extrapolation",0,0.7,8.628571429,2.441146352,14.8159965,14,14,8,0.6636,0.642857143,0.375,5,2,0,0,1,0,0,0,0,0,14,9,5,77.9,-58.95784775,35.40757891,8.628571429,"Campanian",29,8,35.40757891,"Northern",35.709438,"temperate",7.33125665054219,"occurrence5","slope"
847,"106.85_847",29.36005203,"Rarefaction",0,0.700000064,16.7349028,14.21581821,19.25398739,95,95,26,0.9379,0.936842105,0.769230769,6,5,4,4,2,1,1,1,1,0,95,20,1,106.85,-58.95784775,35.40757891,16.7349028,"Albian",29,8,35.40757891,"Northern",35.709438,"temperate",18.9792396656699,"occurrence5","slope"
848,"163.4_848",28.39065057,"Rarefaction",0,0.700000131,14.11205796,8.561362851,19.66275308,48,48,19,0.7952,0.791666667,0.473684211,10,4,2,1,1,0,0,0,0,0,48,25,2,163.4,-56.96423668,36.96437132,14.11205796,"Callovian",29,8,36.96437132,"Northern",35.709438,"temperate",20.7179316431618,"occurrence5","slope"
848,"106.85_848",40.11421096,"Rarefaction",0,0.700000085,22.21322266,19.83232789,24.59411744,304,304,46,0.9607,0.960526316,0.739130435,12,6,2,2,4,2,0,2,7,0,304,54,1,106.85,-56.96423668,36.96437132,22.21322266,"Albian",29,8,36.96437132,"Northern",35.709438,"temperate",25.1922632386625,"occurrence5","slope"
848,"69.1_848",64.77022383,"Rarefaction",0,0.699999995,37.64331693,26.5528255,48.73380836,73,73,40,0.729,0.726027397,0.5,20,8,11,1,0,0,0,0,0,0,73,4,2,69.1,-56.96423668,36.96437132,37.64331693,"Maastrichtian",29,8,36.96437132,"Northern",35.709438,"temperate",25.2182479731845,"occurrence5","slope"
849,"69.1_849",55.05860617,"Rarefaction",0,0.699999994,28.87439334,14.68259929,43.06618738,66,66,32,0.7296,0.727272727,0.4375,18,5,4,1,2,2,0,0,0,0,66,7,1,69.1,-54.81224369,38.49428736,28.87439334,"Maastrichtian",30,7,38.49428736,"Northern",39.740101,"temperate",19.3437154509378,"occurrence5","slope"
849,"169.55_849",7.777414201,"Extrapolation",0,0.7,5.278571429,1.14096557,9.416177287,7,7,5,0.6494,0.571428571,0.4,3,2,0,0,0,0,0,0,0,0,7,2,1,169.55,-54.81224369,38.49428736,5.278571429,"Bajocian",30,7,38.49428736,"Northern",39.740101,"temperate",8.80660172925757,"occurrence5","slope"
849,"196.2_849",8.313807142,"Extrapolation",0,0.7,4.471428571,1.482264379,7.460592764,7,7,4,0.6327,0.571428571,0.25,3,0,0,1,0,0,0,0,0,0,7,5,2,196.2,-54.81224369,38.49428736,4.471428571,"Sinemurian",30,7,38.49428736,"Northern",39.740101,"temperate",7.84704095267569,"occurrence5","slope"
127,"0.00585_127",2.540847213,"Rarefaction",0,0.699999891,1.802817705,1.125621536,2.480013874,10,10,3,1,0.9,0.666666667,1,0,1,0,0,1,0,0,0,0,10,7,1,0.00585,-57.35980432,79.94533967,1.802817705,"Holocene",36,1,79.94533967,"Northern",80.405932,"polar",2.11076063813371,"occurrence5","slope"
850,"63.83_850",32.28852395,"Extrapolation",0,0.7,15.00344828,0,37.89684128,29,29,14,0.6921,0.689655172,0.357142857,9,1,2,0,1,0,1,0,0,0,29,16,6,63.83,-52.49599459,39.98453757,15.00344828,"Danian",30,7,39.98453757,"Northern",39.740101,"temperate",22.4087327969891,"occurrence5","slope"
850,"166.75_850",24.02519232,"Rarefaction",0,0.700000076,14.25252751,5.966521245,22.53853377,46,46,19,0.827,0.826086957,0.578947368,8,1,5,4,1,0,0,0,0,0,46,12,1,166.75,-52.49599459,39.98453757,14.25252751,"Bathonian",30,7,39.98453757,"Northern",39.740101,"temperate",21.8748634967602,"occurrence5","slope"
850,"69.1_850",150.1928837,"Rarefaction",0,0.700000047,85.17145681,80.47087917,89.87203444,751,751,148,0.9588,0.958721704,0.790540541,31,21,16,10,12,10,7,7,8,7,751,17,4,69.1,-52.49599459,39.98453757,85.17145681,"Maastrichtian",30,7,39.98453757,"Northern",39.740101,"temperate",57.0585987963298,"occurrence5","slope"
851,"232.15_851",7.801784017,"Extrapolation",0,0.7,4.7,1.324535709,8.075464291,6,6,4,0.5833,0.5,0.25,3,0,1,0,0,0,0,0,0,0,6,5,1,232.15,-50.01149967,41.42144444,4.7,"Carnian",30,7,41.42144444,"Northern",39.740101,"temperate",2.76470675892761,"occurrence5","slope"
851,"69.1_851",173.8931727,"Rarefaction",0,0.699999982,93.04193709,75.13528292,110.9485913,233,233,109,0.7561,0.755364807,0.47706422,57,20,12,8,9,1,0,1,1,0,233,14,9,69.1,-50.01149967,41.42144444,93.04193709,"Maastrichtian",30,7,41.42144444,"Northern",39.740101,"temperate",62.3312405175198,"occurrence5","slope"
86,"30.6_86",53.03310149,"Extrapolation",0,0.7,31.20588235,14.69499324,47.71677147,34,34,24,0.5399,0.529411765,0.333333333,16,6,2,0,0,0,0,0,0,0,34,6,1,30.6,-155.8157134,59.75855691,31.20588235,"Rupelian",34,3,59.75855691,"Northern",59.588323,"temperate",22.0101023816687,"occurrence5","slope"
864,"35.805_864",47.31234917,"Rarefaction",0,0.693877551,31.47343166,24.16745173,38.7794116,49,49,32,0.7077,0.693877551,0.53125,15,17,0,0,0,0,0,0,0,0,49,2,3,35.805,-5.705718829,50.63018432,31.47343166,"Priabonian",32,5,50.63018432,"Northern",48.647908,"temperate",12.7466665289675,"occurrence5","slope"
867,"69.1_867",7.55543153,"Rarefaction",0,0.666666667,5.481429804,0,13.34074294,9,9,6,0.7333,0.666666667,0.5,3,3,0,0,0,0,0,0,0,0,9,4,3,69.1,-76.12829316,21.41943887,5.481429804,"Maastrichtian",25,12,21.41943887,"Northern",21.178301,"tropical",3.67215397893674,"occurrence5","slope"
868,"30.6_868",8.496556106,"Extrapolation",0,0.7,5.5,0.666840409,10.33315959,5,5,4,0.4857,0.4,0.25,3,1,0,0,0,0,0,0,0,0,5,4,3,30.6,-73.40631511,22.47679508,5.5,"Rupelian",25,12,22.47679508,"Northern",21.178301,"tropical",3.87925461428837,"occurrence5","slope"
870,"196.2_870",18.32479138,"Rarefaction",0,0.700000144,9.760260594,7.183270485,12.3372507,67,67,17,0.9267,0.925373134,0.705882353,5,3,3,2,0,2,1,0,0,0,67,25,5,196.2,-68.74621232,25.81834302,9.760260594,"Sinemurian",26,11,25.81834302,"Northern",24.63659,"tropical",17.1285671623233,"occurrence5","slope"
873,"106.85_873",8.496556106,"Extrapolation",0,0.7,5.5,1.051381634,9.948618366,5,5,4,0.4857,0.4,0.25,3,1,0,0,0,0,0,0,0,0,5,4,3,106.85,-61.70986751,30.99135869,5.5,"Albian",28,9,30.99135869,"Northern",31.874494,"temperate",6.23761126124882,"occurrence5","slope"
873,"169.55_873",19.98116093,"Extrapolation",0,0.7,10.97058824,1.167082489,20.77409398,17,17,10,0.6612,0.647058824,0.4,6,2,1,1,0,0,0,0,0,0,17,9,4,169.55,-61.70986751,30.99135869,10.97058824,"Bajocian",28,9,30.99135869,"Northern",31.874494,"temperate",18.3029826658346,"occurrence5","slope"
873,"97.2_873",82.2267963,"Rarefaction",0,0.699999958,44.11169128,41.61110186,46.61228071,1060,1060,103,0.9811,0.981132075,0.805825243,20,8,5,7,8,5,10,5,2,1,1060,194,7,97.2,-61.70986751,30.99135869,44.11169128,"Cenomanian",28,9,30.99135869,"Northern",31.874494,"temperate",60.7674482336023,"occurrence5","slope"
874,"163.4_874",19.7789005,"Rarefaction",0,0.700000092,11.12232965,3.953327542,18.29133175,27,27,13,0.7886,0.777777778,0.538461538,6,4,1,1,0,1,0,0,0,0,27,12,2,163.4,-59.22099795,32.63705769,11.12232965,"Callovian",28,9,32.63705769,"Northern",31.874494,"temperate",16.3287074113896,"occurrence5","slope"
875,"69.1_875",87.4403789,"Rarefaction",0,0.699999969,47.67211152,43.30405762,52.04016542,360,360,85,0.942,0.941666667,0.752941176,21,21,11,5,3,3,5,6,2,2,360,19,2,69.1,-56.62880828,34.24257531,47.67211152,"Maastrichtian",29,8,34.24257531,"Northern",35.709438,"temperate",31.9368012110156,"occurrence5","slope"
875,"216.5_875",2.44402573,"Rarefaction",0,0.699998674,1.726350889,1.180438559,2.272263219,58,58,8,0.8973,0.896551724,0.25,6,0,0,0,0,0,0,0,0,0,58,54,4,216.5,-56.62880828,34.24257531,1.726350889,"Norian",29,8,34.24257531,"Northern",35.709438,"temperate",2.02371349241335,"occurrence5","slope"
875,"196.2_875",13.76645145,"Rarefaction",0,0.699999988,8.09550732,0,20.02518639,21,21,10,0.7666,0.761904762,0.5,5,1,2,2,0,0,0,0,0,0,21,7,3,196.2,-56.62880828,34.24257531,8.09550732,"Sinemurian",29,8,34.24257531,"Northern",35.709438,"temperate",14.2070428866358,"occurrence5","slope"
875,"163.4_875",23.88188883,"Extrapolation",0,0.7,11.24117647,0,24.82467003,17,17,9,0.6543,0.647058824,0.333333333,6,1,0,1,1,0,0,0,0,0,17,8,1,163.4,-56.62880828,34.24257531,11.24117647,"Callovian",29,8,34.24257531,"Northern",35.709438,"temperate",16.5031865908081,"occurrence5","slope"
876,"69.1_876",60.34503301,"Extrapolation",0,0.7,31.02791667,15.6934864,46.36234693,48,48,27,0.6502,0.645833333,0.37037037,17,5,3,1,0,0,0,1,0,0,48,13,6,69.1,-53.89682077,35.80421868,31.02791667,"Maastrichtian",29,8,35.80421868,"Northern",35.709438,"temperate",20.7864173640813,"occurrence5","slope"
878,"169.55_878",13.66646311,"Extrapolation",0,0.7,8.987878788,0,18.46652406,11,11,8,0.5942,0.545454545,0.375,5,3,0,0,0,0,0,0,0,0,11,2,1,169.55,-49.51071346,38.72138287,8.987878788,"Bajocian",30,7,38.72138287,"Northern",39.740101,"temperate",14.9950928847719,"occurrence5","slope"
878,"188.55_878",3.119637239,"Rarefaction",0,0.700000596,2.043804465,0.91853447,3.16907446,13,13,4,0.8681,0.846153846,0.5,2,0,1,0,0,0,0,1,0,0,13,12,1,188.55,-49.51071346,38.72138287,2.043804465,"Pliensbachian",30,7,38.72138287,"Northern",39.740101,"temperate",3.76687768085203,"occurrence5","slope"
879,"179.45_879",5.571084258,"Rarefaction",0,0.857142857,1.79586918,1.147015275,2.444723084,7,7,2,1,0.857142857,0.5,1,0,0,0,0,1,0,0,0,0,7,7,1,179.45,-47.04005883,40.10489945,1.79586918,"Toarcian",30,7,40.10489945,"Northern",39.740101,"temperate",3.95065226686377,"occurrence5","slope"
885,"270.65_885",37.24214749,"Rarefaction",0,0.700000054,19.04464376,13.90469939,24.18458812,128,128,38,0.8445,0.84375,0.473684211,20,6,4,0,0,1,0,2,2,0,128,43,5,270.65,-28.93515411,46.24219511,19.04464376,"Roadian",32,5,46.24219511,"Northern",48.647908,"temperate",16.6653311342304,"occurrence5","slope"
885,"265.59_885",28.47155797,"Rarefaction",0,0.699999834,16.12333274,13.6919994,18.55466607,215,215,35,0.9537,0.953488372,0.714285714,10,5,5,0,1,1,0,1,3,0,215,42,2,265.59,-28.93515411,46.24219511,16.12333274,"Wordian",32,5,46.24219511,"Northern",48.647908,"temperate",21.8959017484547,"occurrence5","slope"
886,"270.65_886",6.599980728,"Rarefaction",0,0.699998929,4.361898109,1.841203589,6.882592628,9,9,5,0.8222,0.777777778,0.6,2,2,1,0,0,0,0,0,0,0,9,3,1,270.65,-25.59913051,46.77736822,4.361898109,"Roadian",32,5,46.77736822,"Northern",48.647908,"temperate",3.81695122661923,"occurrence5","slope"
891,"39.37_891",285.2923105,"Rarefaction",0,0.699999996,159.0037189,145.5684283,172.4390095,378,378,183,0.7785,0.777777778,0.540983607,84,51,20,17,6,2,2,1,0,0,378,12,12,39.37,-6.984546142,48.48205597,159.0037189,"Bartonian",32,5,48.48205597,"Northern",48.647908,"temperate",100,"occurrence5","slope"
891,"35.805_891",278.0948681,"Rarefaction",0,0.700000002,141.714804,115.460641,167.9689671,296,296,147,0.71,0.709459459,0.414965986,86,23,17,9,4,4,2,1,0,0,296,27,11,35.805,-6.984546142,48.48205597,141.714804,"Priabonian",32,5,48.48205597,"Northern",48.647908,"temperate",57.3941656035478,"occurrence5","slope"
892,"30.6_892",92.37366468,"Rarefaction",0,0.700000039,52.06020217,49.61779697,54.50260736,1237,1237,117,0.9814,0.981406629,0.803418803,23,14,4,6,6,6,3,7,2,3,1237,32,1,30.6,-2.944821323,48.57261455,52.06020217,"Rupelian",32,5,48.57261455,"Northern",48.647908,"temperate",36.7190508161378,"occurrence5","slope"
892,"232.15_892",21.56220808,"Rarefaction",0,0.695652174,11.55721995,6.251242302,16.86319759,23,23,12,0.7071,0.695652174,0.416666667,7,3,1,0,0,0,1,0,0,0,23,13,5,232.15,-2.944821323,48.57261455,11.55721995,"Carnian",32,5,48.57261455,"Northern",48.647908,"temperate",6.79836683195278,"occurrence5","slope"
892,"44.55_892",516.0380972,"Rarefaction",0,0.699999991,290.6281748,265.1521474,316.1042021,524,524,293,0.7048,0.704198473,0.470989761,155,82,37,8,6,4,0,1,0,0,524,24,9,44.55,-2.944821323,48.57261455,290.6281748,"Lutetian",32,5,48.57261455,"Northern",48.647908,"temperate",100,"occurrence5","slope"
893,"77.9_893",9.476315468,"Rarefaction",0,0.699999611,5.994855041,0.782297819,11.20741226,14,14,7,0.8908,0.857142857,0.714285714,2,4,0,1,0,0,0,0,0,0,14,4,1,77.9,-78.75,17.92593189,5.994855041,"Campanian",24,13,17.92593189,"Northern",17.79942,"tropical",5.09352228813398,"occurrence5","slope"
895,"18.215_895",31.59853673,"Extrapolation",0,0.7,18.50555556,0,39.7261522,30,30,18,0.6799,0.666666667,0.444444444,10,6,0,2,0,0,0,0,0,0,30,9,3,18.215,-73.54250078,20.20831778,18.50555556,"Burdigalian",25,12,20.20831778,"Northern",21.178301,"tropical",6.2887354799615,"occurrence5","slope"
897,"77.9_897",32.28578483,"Extrapolation",0,0.7,19.0875,5.178627612,32.99637239,32,32,19,0.6973,0.6875,0.473684211,10,5,4,0,0,0,0,0,0,0,32,10,7,77.9,-68.63635051,23.11677383,19.0875,"Campanian",26,11,23.11677383,"Northern",24.63659,"tropical",16.2176743240383,"occurrence5","slope"
898,"196.2_898",40.73997385,"Extrapolation",0,0.7,20.81975309,6.130470073,35.5090361,27,27,16,0.601,0.592592593,0.3125,11,3,0,1,0,1,0,0,0,0,27,14,3,196.2,-66.38628022,24.90825842,20.81975309,"Sinemurian",26,11,24.90825842,"Northern",24.63659,"tropical",36.5371944396931,"occurrence5","slope"
899,"188.55_899",7.801784017,"Extrapolation",0,0.7,4.7,1.093461748,8.306538252,6,6,4,0.5833,0.5,0.25,3,0,1,0,0,0,0,0,0,0,6,5,1,188.55,-64.06041234,26.60963617,4.7,"Pliensbachian",27,10,26.60963617,"Northern",28.1939,"tropical",8.66243586565634,"occurrence5","slope"
899,"106.85_899",23.71892436,"Rarefaction",0,0.699999889,13.44293923,9.620322892,17.26555557,69,69,22,0.8712,0.869565217,0.590909091,9,4,1,2,0,3,1,2,0,0,69,12,2,106.85,-64.06041234,26.60963617,13.44293923,"Albian",27,10,26.60963617,"Northern",28.1939,"tropical",15.2457871136966,"occurrence5","slope"
9,"172.8_9",11.09320719,"Rarefaction",0,0.699999912,6.713659417,2.311032587,11.11628625,21,21,9,0.8142,0.80952381,0.555555556,4,1,1,3,0,0,0,0,0,0,21,10,2,172.8,-168.75,74.43377065,6.713659417,"Aalenian",36,1,74.43377065,"Northern",80.405932,"polar",8.79150549790734,"occurrence5","slope"
900,"106.85_900",29.51463287,"Rarefaction",0,0.699999836,18.55142445,14.15089789,22.95195101,35,35,20,0.7856,0.771428571,0.6,8,9,3,0,0,0,0,0,0,0,35,11,4,106.85,-61.71990161,28.27610841,18.55142445,"Albian",27,10,28.27610841,"Northern",28.1939,"tropical",21.0393771020958,"occurrence5","slope"
901,"166.75_901",24.7839567,"Rarefaction",0,0.699999845,13.41436291,11.1151063,15.71361952,171,171,29,0.9475,0.947368421,0.689655172,9,2,2,5,2,1,1,1,0,2,171,59,4,166.75,-59.31898828,29.90395216,13.41436291,"Bathonian",27,10,29.90395216,"Northern",28.1939,"tropical",20.588443512659,"occurrence5","slope"
902,"216.5_902",11.51840717,"Rarefaction",0,0.692307692,5.537951015,0,12.4385216,13,13,6,0.7046,0.692307692,0.333333333,4,1,0,0,0,0,1,0,0,0,13,8,2,216.5,-56.84774842,31.49132663,5.537951015,"Norian",28,9,31.49132663,"Northern",31.874494,"temperate",6.49185878768339,"occurrence5","slope"
902,"196.2_902",9.209678685,"Rarefaction",0,0.727272727,6.454252637,2.048328667,10.86017661,11,11,7,0.7847,0.727272727,0.571428571,3,4,0,0,0,0,0,0,0,0,11,4,2,196.2,-56.84774842,31.49132663,6.454252637,"Sinemurian",28,9,31.49132663,"Northern",31.874494,"temperate",11.3267569764907,"occurrence5","slope"
902,"106.85_902",53.72782468,"Rarefaction",0,0.699999996,26.55744444,21.40305933,31.71182956,216,216,57,0.8708,0.87037037,0.50877193,28,9,5,3,3,3,0,0,0,0,216,48,11,106.85,-56.84774842,31.49132663,26.55744444,"Albian",28,9,31.49132663,"Northern",31.874494,"temperate",30.1190935470789,"occurrence5","slope"
902,"166.75_902",17.14442873,"Rarefaction",0,0.699999941,9.373339026,8.016943909,10.72973414,299,299,30,0.98,0.97993311,0.8,6,5,4,2,1,0,3,3,1,0,299,86,4,166.75,-56.84774842,31.49132663,9.373339026,"Bathonian",28,9,31.49132663,"Northern",31.874494,"temperate",14.3862561611436,"occurrence5","slope"
903,"84.65_903",27.80788991,"Rarefaction",0,0.699999943,13.33258867,8.888344738,17.77683259,80,80,24,0.8647,0.8625,0.541666667,11,7,0,1,3,0,0,1,0,0,80,33,4,84.65,-54.29286914,33.03620423,13.33258867,"Santonian",28,9,33.03620423,"Northern",31.874494,"temperate",28.0309698290742,"occurrence5","slope"
903,"169.55_903",26.38575676,"Rarefaction",0,0.699999843,14.30780331,12.608117,16.00748961,303,303,33,0.9836,0.98349835,0.848484848,5,3,4,1,5,3,0,3,0,1,303,96,1,169.55,-54.29286914,33.03620423,14.30780331,"Bajocian",28,9,33.03620423,"Northern",31.874494,"temperate",23.8706868073193,"occurrence5","slope"
903,"216.5_903",5.786945021,"Rarefaction",0,0.700000304,3.451703171,1.262237597,5.641168745,41,41,9,0.8796,0.87804878,0.444444444,5,0,1,0,1,0,0,0,0,0,41,36,2,216.5,-54.29286914,33.03620423,3.451703171,"Norian",28,9,33.03620423,"Northern",31.874494,"temperate",4.04625636854445,"occurrence5","slope"
905,"163.4_905",10.8255096,"Extrapolation",0,0.7,7.1,0,15.0875193,8,8,6,0.5625,0.5,0.333333333,4,2,0,0,0,0,0,0,0,0,8,2,1,163.4,-48.8251694,35.98666326,7.1,"Callovian",29,8,35.98666326,"Northern",35.709438,"temperate",10.4235197363411,"occurrence5","slope"
905,"77.9_905",97.9921105,"Rarefaction",0,0.700000045,53.05016418,46.43560517,59.66472318,475,475,108,0.9159,0.915789474,0.62962963,40,18,9,7,4,5,2,2,4,3,475,25,3,77.9,-48.8251694,35.98666326,53.05016418,"Campanian",29,8,35.98666326,"Northern",35.709438,"temperate",45.0740162676099,"occurrence5","slope"
907,"77.9_907",131.9307567,"Rarefaction",0,0.699999984,70.83339636,64.34726612,77.31952661,767,767,144,0.9453,0.945241199,0.708333333,42,19,14,14,7,7,10,4,3,5,767,61,13,77.9,-44.18714252,38.71386975,70.83339636,"Campanian",30,7,38.71386975,"Northern",39.740101,"temperate",60.1835208084873,"occurrence5","slope"
91,"9.438_91",25.68362819,"Rarefaction",0,0.699999801,14.77779792,9.48332172,20.07227412,30,30,16,0.7422,0.733333333,0.5,8,4,3,0,1,0,0,0,0,0,30,10,2,9.438,-144.980671,71.71225682,14.77779792,"Tortonian",36,1,71.71225682,"Northern",80.405932,"polar",9.73526589010124,"occurrence5","slope"
914,"270.65_914",32.28578483,"Extrapolation",0,0.7,18.0875,6.640923989,29.53407601,32,32,18,0.6973,0.6875,0.444444444,10,5,1,1,1,0,0,0,0,0,32,16,5,270.65,-23.23761542,44.52962197,18.0875,"Roadian",31,6,44.52962197,"Northern",44.024286,"temperate",15.8277666250446,"occurrence5","slope"
919,"52.035_919",245.1941077,"Rarefaction",0,0.699999983,133.6002052,119.4392519,147.7611585,336,336,157,0.7805,0.779761905,0.52866242,74,42,15,11,9,3,1,1,0,0,336,19,10,52.035,-4.348149456,46.43339832,133.6002052,"Ypresian",32,5,46.43339832,"Northern",48.647908,"temperate",77.6546532591603,"occurrence5","slope"
921,"30.6_921",67.87236772,"Extrapolation",0,0.7,37.29326241,21.31739248,53.26913234,47,47,30,0.6012,0.595744681,0.366666667,19,6,4,1,0,0,0,0,0,0,47,9,6,30.6,-76.24059433,16.76240875,37.29326241,"Rupelian",24,13,16.76240875,"Northern",17.79942,"tropical",26.3036473247017,"occurrence5","slope"
921,"35.805_921",114.4970158,"Extrapolation",0,0.7,55.58759494,25.90956574,85.26562414,79,79,44,0.6472,0.64556962,0.363636364,28,5,5,4,2,0,0,0,0,0,79,11,8,35.805,-76.24059433,16.76240875,55.58759494,"Priabonian",24,13,16.76240875,"Northern",17.79942,"tropical",22.5128465018326,"occurrence5","slope"
922,"172.8_922",3.814935655,"Rarefaction",0,0.8,2.725974262,0.321911042,5.130037482,5,5,3,0.9,0.8,0.666666667,1,2,0,0,0,0,0,0,0,0,5,4,1,172.8,-73.66182043,17.90842433,2.725974262,"Aalenian",24,13,17.90842433,"Northern",17.79942,"tropical",3.56965050250283,"occurrence5","slope"
922,"1.29585_922",105.199618,"Extrapolation",0,0.7,55.20351288,26.38292128,84.02410448,61,61,39,0.5612,0.557377049,0.307692308,27,7,3,0,1,1,0,0,0,0,61,11,2,1.29585,-73.66182043,17.90842433,55.20351288,"Pleistocene",24,13,17.90842433,"Northern",17.79942,"tropical",21.6011145315551,"occurrence5","slope"
923,"14.9_923",181.5490166,"Extrapolation",0,0.7,113.0596698,90.8429736,135.276366,106,106,82,0.4571,0.452830189,0.292682927,58,24,0,0,0,0,0,0,0,0,106,2,11,14.9,-70.98334539,18.96037018,113.0596698,"Langhian",24,13,18.96037018,"Northern",17.79942,"tropical",72.3297687435377,"occurrence5","slope"
923,"6.2895_923",154.5106994,"Rarefaction",0,0.699999988,82.55900097,77.85094717,87.26705478,2132,2132,240,0.9667,0.966697936,0.704166667,71,29,24,16,9,8,10,5,6,4,2132,134,28,6.2895,-70.98334539,18.96037018,82.55900097,"Messinian",24,13,18.96037018,"Northern",17.79942,"tropical",69.6385484649063,"occurrence5","slope"
923,"1.29585_923",151.679822,"Extrapolation",0,0.7,86.82276786,68.35118104,105.2943547,112,112,73,0.6011,0.598214286,0.383561644,45,18,9,1,0,0,0,0,0,0,112,11,5,1.29585,-70.98334539,18.96037018,86.82276786,"Pleistocene",24,13,18.96037018,"Northern",17.79942,"tropical",33.9737175162626,"occurrence5","slope"
923,"21.745_923",3.814935655,"Rarefaction",0,0.8,2.725974262,0.89579547,4.556153054,5,5,3,0.9,0.8,0.666666667,1,2,0,0,0,0,0,0,0,0,5,3,1,21.745,-70.98334539,18.96037018,2.725974262,"Aquitanian",24,13,18.96037018,"Northern",17.79942,"tropical",4.40179246440661,"occurrence5","slope"
923,"69.1_923",17.67155052,"Rarefaction",0,0.699999898,10.04952949,8.836284183,11.26277479,398,398,36,0.9927,0.992462312,0.916666667,3,16,2,4,1,1,0,0,0,0,398,177,11,69.1,-70.98334539,18.96037018,10.04952949,"Maastrichtian",24,13,18.96037018,"Northern",17.79942,"tropical",6.73244409263726,"occurrence5","slope"
