"cell","tsbin","t","Method","Order.q","SC","qD","qD.LCL","qD.UCL","nT","nOcc","Sobs","Chat","GoodU","Mrate","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","occurrence_no","collection_no","reference_no","bin_midpoint","cell_lng","cell_lat","qD_raw","stage","bin_index","bin","abs_lat","hemisphere","abs_lat_bin_mid","lat_zone","qD_normalized","slope_filter_id","data_role","qc_name"
103,"188.55_103",8.67109431668752,"Extrapolation",0,0.7,4.225,2.17255997746219,6.27744002253781,8,8,4,0.6719,0.625,0.25,3,0,0,0,1,0,0,0,0,0,8,7,1,188.55,-64.0604123434548,26.6096361724813,4.225,"Pliensbachian",9,4,26.6096361724813,"Northern",24.73561,"tropical",8.53528700926642,"collection5","QC","collection5_k2_tropical_temperate_polar"
103,"196.2_103",37.1478163936543,"Extrapolation",0,0.7,19.7534482758621,5.60581628700761,33.9010802647166,29,29,17,0.6303,0.620689655172414,0.352941176470588,11,4,0,1,0,1,0,0,0,0,29,16,4,196.2,-64.0604123434548,26.6096361724813,19.7534482758621,"Sinemurian",9,4,26.6096361724813,"Northern",24.73561,"tropical",37.3783584056185,"collection5","QC","collection5_k2_tropical_temperate_polar"
103,"97.2_103",93.0854191737647,"Extrapolation",0,0.7,50.8911877394636,34.9853305732611,66.7970449056662,87,87,49,0.6813,0.67816091954023,0.428571428571429,28,12,4,2,3,0,0,0,0,0,87,23,9,97.2,-64.0604123434548,26.6096361724813,50.8911877394636,"Cenomanian",9,4,26.6096361724813,"Northern",24.73561,"tropical",73.3305671220057,"collection5","QC","collection5_k2_tropical_temperate_polar"
104,"97.2_104",77.770356044461,"Rarefaction",0,0.699999958241209,42.2342997192711,34.7554509745936,49.7131484639487,136,136,56,0.8099,0.808823529411765,0.535714285714286,26,10,8,6,0,3,1,1,1,0,136,29,1,97.2,-56.84774841596,31.4913266269003,42.2342997192711,"Cenomanian",10,3,31.4913266269003,"Northern",35.905157,"temperate",60.8566097193541,"collection5","QC","collection5_k2_tropical_temperate_polar"
104,"196.2_104",18.9682074040626,"Rarefaction",0,0.700000091159426,10.7357783573581,7.44121012257846,14.0303465921378,51,51,17,0.8651,0.862745098039216,0.588235294117647,7,3,1,2,1,1,0,2,0,0,51,17,3,196.2,-56.84774841596,31.4913266269003,10.7357783573581,"Sinemurian",10,3,31.4913266269003,"Northern",35.905157,"temperate",20.3147200225779,"collection5","QC","collection5_k2_tropical_temperate_polar"
104,"106.85_104",90.5682176533525,"Rarefaction",0,0.699999980715899,43.4241421965606,34.058232620504,52.7900517726171,260,260,79,0.8466,0.846153846153846,0.493670886075949,40,14,8,5,3,1,0,2,0,0,260,69,22,106.85,-56.84774841596,31.4913266269003,43.4241421965606,"Albian",10,3,31.4913266269003,"Northern",35.905157,"temperate",20.6670858132329,"collection5","QC","collection5_k2_tropical_temperate_polar"
104,"216.5_104",4.26713530231227,"Rarefaction",0,0.700000550903986,2.65885388146751,1.98196660828373,3.33574115465129,112,112,16,0.911,0.910714285714286,0.375,10,2,0,1,0,0,1,0,0,0,112,98,5,216.5,-56.84774841596,31.4913266269003,2.65885388146751,"Norian",10,3,31.4913266269003,"Northern",35.905157,"temperate",2.70876998185071,"collection5","QC","collection5_k2_tropical_temperate_polar"
104,"166.75_104",22.4373968468516,"Rarefaction",0,0.700000144030639,11.9460357017631,10.7853628695278,13.1067085339983,588,588,40,0.9881,0.988095238095238,0.825,7,4,4,1,3,2,3,3,1,0,588,180,7,166.75,-56.84774841596,31.4913266269003,11.9460357017631,"Bathonian",10,3,31.4913266269003,"Northern",35.905157,"temperate",9.76907989996498,"collection5","QC","collection5_k2_tropical_temperate_polar"
104,"69.1_104",93.8080592027104,"Rarefaction",0,0.699999900901681,50.7262457267178,45.6165451287619,55.8359463246737,377,377,91,0.9367,0.936339522546419,0.736263736263736,24,23,11,5,4,3,5,5,3,2,377,24,2,69.1,-56.84774841596,31.4913266269003,50.7262457267178,"Maastrichtian",10,3,31.4913266269003,"Northern",35.905157,"temperate",33.9828460246615,"collection5","QC","collection5_k2_tropical_temperate_polar"
104,"84.65_104",27.8129674216125,"Rarefaction",0,0.700000107677132,13.6417414986525,9.40104809859725,17.8824348987078,86,86,25,0.874,0.872093023255814,0.56,11,7,0,1,3,1,0,1,0,0,86,39,6,84.65,-56.84774841596,31.4913266269003,13.6417414986525,"Santonian",10,3,31.4913266269003,"Northern",35.905157,"temperate",19.9163289571831,"collection5","QC","collection5_k2_tropical_temperate_polar"
104,"169.55_104",34.015446494909,"Rarefaction",0,0.700000109677992,18.176406413005,15.8011796345846,20.5516331914255,410,410,52,0.9562,0.95609756097561,0.653846153846154,18,5,4,4,1,3,3,0,3,1,410,141,7,169.55,-56.84774841596,31.4913266269003,18.176406413005,"Bajocian",10,3,31.4913266269003,"Northern",35.905157,"temperate",13.3587781662998,"collection5","QC","collection5_k2_tropical_temperate_polar"
104,"163.4_104",18.8772906425456,"Rarefaction",0,0.699999816593507,9.98907751411327,6.90583281104885,13.0723222171777,44,44,15,0.8924,0.886363636363636,0.666666666666667,5,6,1,0,1,0,0,1,0,0,44,20,3,163.4,-56.84774841596,31.4913266269003,9.98907751411327,"Callovian",10,3,31.4913266269003,"Northern",35.905157,"temperate",16.6686530551773,"collection5","QC","collection5_k2_tropical_temperate_polar"
105,"69.1_105",148.597151145406,"Rarefaction",0,0.699999931131974,84.4032280231629,79.488756937496,89.3176991088298,727,727,145,0.9602,0.960110041265475,0.8,29,21,18,9,12,9,6,8,7,8,727,14,3,69.1,-48.8251694023272,35.9866632612797,84.4032280231629,"Maastrichtian",10,3,35.9866632612797,"Northern",35.905157,"temperate",56.5439421113085,"collection5","QC","collection5_k2_tropical_temperate_polar"
105,"188.55_105",1.92929428249266,"Rarefaction",0,0.700001748342301,1.43731495646713,0.408454374882937,2.46617553805133,18,18,4,0.9006,0.888888888888889,0.5,2,0,1,0,0,0,0,0,0,0,18,17,1,188.55,-48.8251694023272,35.9866632612797,1.43731495646713,"Pliensbachian",10,3,35.9866632612797,"Northern",35.905157,"temperate",2.9036439470197,"collection5","QC","collection5_k2_tropical_temperate_polar"
105,"169.55_105",56.8696837888108,"Extrapolation",0,0.7,32.1051724137932,2.92340362593283,61.2869412016535,29,29,21,0.4924,0.482758620689655,0.285714285714286,15,4,2,0,0,0,0,0,0,0,29,5,3,169.55,-48.8251694023272,35.9866632612797,32.1051724137932,"Bajocian",10,3,35.9866632612797,"Northern",35.905157,"temperate",23.5957464045153,"collection5","QC","collection5_k2_tropical_temperate_polar"
105,"179.45_105",5.99994714508975,"Rarefaction",0,1,1,1,1,6,6,1,1,1,1,0,0,0,0,0,1,0,0,0,0,6,6,1,179.45,-48.8251694023272,35.9866632612797,1,"Toarcian",10,3,35.9866632612797,"Northern",35.905157,"temperate",2.24263345103268,"collection5","QC","collection5_k2_tropical_temperate_polar"
105,"196.2_105",33.8913658527892,"Extrapolation",0,0.7,15.9588235294118,0.963562479484422,30.9540845793391,17,17,10,0.5955,0.588235294117647,0.3,7,1,1,0,1,0,0,0,0,0,17,8,4,196.2,-48.8251694023272,35.9866632612797,15.9588235294118,"Sinemurian",10,3,35.9866632612797,"Northern",35.905157,"temperate",30.1979997256119,"collection5","QC","collection5_k2_tropical_temperate_polar"
105,"77.9_105",97.8544023518478,"Rarefaction",0,0.699999909893367,52.9526346773962,46.7834546123479,59.1218147424445,476,476,108,0.9161,0.915966386554622,0.62962962962963,40,18,9,7,4,5,2,2,4,3,476,26,4,77.9,-48.8251694023272,35.9866632612797,52.9526346773962,"Campanian",10,3,35.9866632612797,"Northern",35.905157,"temperate",29.1890202069647,"collection5","QC","collection5_k2_tropical_temperate_polar"
106,"77.9_106",132.498850055587,"Rarefaction",0,0.69999997953056,71.0465779841358,65.3237163293984,76.7694396388731,821,821,147,0.9501,0.950060901339829,0.72108843537415,41,19,18,10,10,5,5,11,3,4,821,70,19,77.9,-41.550045338151,39.966949304919,71.0465779841358,"Campanian",10,3,39.966949304919,"Northern",35.905157,"temperate",39.1629238667488,"collection5","QC","collection5_k2_tropical_temperate_polar"
107,"265.59_107",28.4715579704353,"Rarefaction",0,0.699999833885952,16.1233327362769,13.8369715312315,18.4096939413222,215,215,35,0.9537,0.953488372093023,0.714285714285714,10,5,5,0,1,1,0,1,3,0,215,42,2,265.59,-32.660645445665,42.9777833328316,16.1233327362769,"Wordian",11,2,42.9777833328316,"Northern",49.126503,"temperate",20.5620597481877,"collection5","QC","collection5_k2_tropical_temperate_polar"
108,"270.65_108",50.1177017892385,"Rarefaction",0,0.69999999273773,25.926861409292,21.3940994160365,30.4596234025476,169,169,47,0.8942,0.893491124260355,0.617021276595745,18,10,7,2,1,1,1,2,2,0,169,62,8,270.65,-23.2376154155798,44.5296219666568,25.926861409292,"Roadian",11,2,44.5296219666568,"Northern",49.126503,"temperate",22.6877297427667,"collection5","QC","collection5_k2_tropical_temperate_polar"
11,"9.438_11",38.9089448506731,"Rarefaction",0,0.700000040968646,21.9154258843014,18.3873832850333,25.4434684835696,204,204,40,0.9462,0.946078431372549,0.725,11,2,6,4,2,2,3,3,2,1,204,31,3,9.438,-162.165568936319,52.5833589677811,21.9154258843014,"Tortonian",11,2,52.5833589677811,"Northern",49.126503,"temperate",11.5080111320235,"collection5","QC","collection5_k2_tropical_temperate_polar"
110,"1.29585_110",556.416407478588,"Rarefaction",0,0.700000007397507,302.42697373511,272.704805260312,332.149142209909,658,658,331,0.7359,0.735562310030395,0.474320241691843,174,65,44,28,14,3,2,1,0,0,658,17,8,1.29585,-78.7500000005551,10.8100218778118,302.42697373511,"Pleistocene",8,5,10.8100218778118,"Northern",14.532644,"tropical",100,"collection5","QC","collection5_k2_tropical_temperate_polar"
110,"21.745_110",113.180551581555,"Rarefaction",0,0.699999979514216,62.1045059669708,55.3099378787582,68.8990740551833,361,361,100,0.9284,0.92797783933518,0.74,26,25,13,11,4,4,5,3,2,2,361,33,7,21.745,-78.7500000005551,10.8100218778118,62.1045059669708,"Aquitanian",8,5,10.8100218778118,"Northern",14.532644,"tropical",100,"collection5","QC","collection5_k2_tropical_temperate_polar"
110,"35.805_110",38.9384765161258,"Rarefaction",0,0.700000083296214,22.1831820960291,18.451490331527,25.9148738605312,111,111,34,0.9112,0.90990990990991,0.705882352941177,10,8,2,5,2,4,0,2,1,0,111,13,5,35.805,-78.7500000005551,10.8100218778118,22.1831820960291,"Priabonian",8,5,10.8100218778118,"Northern",14.532644,"tropical",9.56929585319246,"collection5","QC","collection5_k2_tropical_temperate_polar"
110,"4.4665_110",365.224027752163,"Rarefaction",0,0.69999998948836,185.090263086708,167.723906164446,202.456620008969,742,742,273,0.8142,0.814016172506739,0.494505494505495,138,51,24,14,13,7,8,4,5,1,742,67,16,4.4665,-78.7500000005551,10.8100218778118,185.090263086708,"Zanclean",8,5,10.8100218778118,"Northern",14.532644,"tropical",78.1156196503149,"collection5","QC","collection5_k2_tropical_temperate_polar"
110,"3.09_110",319.826231360789,"Rarefaction",0,0.700000021962693,171.097326801551,163.076148272975,179.118505330126,1834,1834,364,0.9379,0.937840785169029,0.686813186813187,114,68,36,23,15,17,8,9,12,10,1834,72,27,3.09,-78.7500000005551,10.8100218778118,171.097326801551,"Piacenzian",8,5,10.8100218778118,"Northern",14.532644,"tropical",67.137178071892,"collection5","QC","collection5_k2_tropical_temperate_polar"
110,"9.438_110",207.37795669215,"Rarefaction",0,0.700000015369051,110.027118336419,105.863347312475,114.190889360364,4744,4744,358,0.9796,0.979553119730186,0.729050279329609,97,46,23,17,12,16,5,11,9,4,4744,221,34,9.438,-78.7500000005551,10.8100218778118,110.027118336419,"Tortonian",8,5,10.8100218778118,"Northern",14.532644,"tropical",57.7763493771293,"collection5","QC","collection5_k2_tropical_temperate_polar"
110,"18.215_110",126.90220611478,"Rarefaction",0,0.699999971326675,64.509379394101,51.5692526737019,77.4495061145,158,158,73,0.7548,0.753164556962025,0.465753424657534,39,21,3,0,4,3,1,0,1,0,158,21,7,18.215,-78.7500000005551,10.8100218778118,64.509379394101,"Burdigalian",8,5,10.8100218778118,"Northern",14.532644,"tropical",20.3598835002988,"collection5","QC","collection5_k2_tropical_temperate_polar"
110,"25.17_110",166.288324518949,"Rarefaction",0,0.700000035563634,93.6555413934634,80.7154162350409,106.595666551886,189,189,100,0.7425,0.740740740740741,0.51,49,32,7,7,3,2,0,0,0,0,189,22,8,25.17,-78.7500000005551,10.8100218778118,93.6555413934634,"Chattian",8,5,10.8100218778118,"Northern",14.532644,"tropical",53.031498509133,"collection5","QC","collection5_k2_tropical_temperate_polar"
110,"12.725_110",292.066471917642,"Extrapolation",0,0.7,150.401421800952,127.864177574157,172.938666027746,211,211,123,0.6219,0.62085308056872,0.349593495934959,80,24,9,6,0,0,2,0,2,0,211,17,15,12.725,-78.7500000005551,10.8100218778118,150.401421800952,"Serravallian",8,5,10.8100218778118,"Northern",14.532644,"tropical",69.4804116900238,"collection5","QC","collection5_k2_tropical_temperate_polar"
111,"3.09_111",77.7833217554584,"Rarefaction",0,0.700000048844003,43.7259484362748,35.7895529951886,51.662343877361,136,136,57,0.8248,0.823529411764706,0.578947368421053,24,12,7,7,5,0,2,0,0,0,136,9,2,3.09,-71.3170282695264,14.3789486715565,43.7259484362748,"Piacenzian",8,5,14.3789486715565,"Northern",14.532644,"tropical",17.1577010664432,"collection5","QC","collection5_k2_tropical_temperate_polar"
111,"179.45_111",11.0684440442471,"Rarefaction",0,0.699999934707866,5.77371518289915,2.70224382218778,8.84518654361053,36,36,11,0.8657,0.861111111111111,0.545454545454545,5,3,1,0,0,0,0,0,1,0,36,32,2,179.45,-71.3170282695264,14.3789486715565,5.77371518289915,"Toarcian",8,5,14.3789486715565,"Northern",14.532644,"tropical",12.9483268059049,"collection5","QC","collection5_k2_tropical_temperate_polar"
112,"25.17_112",22.4162490362689,"Extrapolation",0,0.7,13.1368421052632,3.22893436002432,23.044749850502,19,19,12,0.6483,0.631578947368421,0.416666666666667,7,3,2,0,0,0,0,0,0,0,19,6,5,25.17,-64.0382200216016,18.6391916275054,13.1368421052632,"Chattian",8,5,18.6391916275054,"Northern",14.532644,"tropical",7.43860333467257,"collection5","QC","collection5_k2_tropical_temperate_polar"
112,"200.45_112",13.7441275986984,"Rarefaction",0,0.69999971629165,8.24729738017093,4.79173631379809,11.7028584465438,21,21,10,0.8228,0.80952380952381,0.6,4,3,1,2,0,0,0,0,0,0,21,11,2,200.45,-64.0382200216016,18.6391916275054,8.24729738017093,"Hettangian",8,5,18.6391916275054,"Northern",14.532644,"tropical",17.3269100254104,"collection5","QC","collection5_k2_tropical_temperate_polar"
112,"12.725_112",68.1605151672826,"Rarefaction",0,0.699999969007715,36.0175201734519,25.1845454240128,46.850494922891,75,75,38,0.7232,0.72,0.447368421052632,21,9,5,1,0,0,1,0,0,1,75,13,10,12.725,-64.0382200216016,18.6391916275054,36.0175201734519,"Serravallian",8,5,18.6391916275054,"Northern",14.532644,"tropical",16.6388861204857,"collection5","QC","collection5_k2_tropical_temperate_polar"
112,"203.55_112",5.01266504902409,"Rarefaction",0,0.700000179267632,3.19661556419206,1.67198472454301,4.72124640384112,14,14,5,0.8673,0.857142857142857,0.6,2,1,0,0,2,0,0,0,0,0,14,10,2,203.55,-64.0382200216016,18.6391916275054,3.19661556419206,"Rhaetian",8,5,18.6391916275054,"Northern",14.532644,"tropical",6.10884275692014,"collection5","QC","collection5_k2_tropical_temperate_polar"
112,"77.9_112",49.7317838648021,"Extrapolation",0,0.7,26.1673913043478,14.1226187839802,38.2121638247155,46,46,25,0.6796,0.673913043478261,0.4,15,6,2,1,0,0,0,0,1,0,46,23,9,77.9,-64.0382200216016,18.6391916275054,26.1673913043478,"Campanian",8,5,18.6391916275054,"Northern",14.532644,"tropical",14.4242211591447,"collection5","QC","collection5_k2_tropical_temperate_polar"
112,"30.6_112",30.7060794169991,"Rarefaction",0,0.700000145468122,17.6953198717566,13.4349902106306,21.9556495328825,56,56,23,0.8609,0.857142857142857,0.652173913043478,8,6,5,1,1,2,0,0,0,0,56,15,3,30.6,-64.0382200216016,18.6391916275054,17.6953198717566,"Rupelian",8,5,18.6391916275054,"Northern",14.532644,"tropical",9.21448176371064,"collection5","QC","collection5_k2_tropical_temperate_polar"
115,"97.2_115",37.7697694764527,"Extrapolation",0,0.7,22.884,3.81152381172321,41.9564761882768,25,25,18,0.5361,0.52,0.333333333333333,12,5,1,0,0,0,0,0,0,0,25,7,2,97.2,-42.0895279504694,31.8079668252733,22.884,"Cenomanian",10,3,31.8079668252733,"Northern",35.905157,"temperate",32.9742097317705,"collection5","QC","collection5_k2_tropical_temperate_polar"
115,"232.15_115",12.1157352198537,"Extrapolation",0,0.7,7.14285714285714,1.02717930702238,13.2585349786919,7,7,5,0.4857,0.428571428571429,0.2,4,0,1,0,0,0,0,0,0,0,7,5,2,232.15,-42.0895279504694,31.8079668252733,7.14285714285714,"Carnian",10,3,31.8079668252733,"Northern",35.905157,"temperate",4.07224808319832,"collection5","QC","collection5_k2_tropical_temperate_polar"
117,"296.21_117",32.0624191013954,"Rarefaction",0,0.700000034258606,17.3432465732548,9.66238963908402,25.0241035074255,42,42,20,0.7676,0.761904761904762,0.5,10,5,3,1,0,0,0,0,1,0,42,14,3,296.21,-24.5558168494707,37.6237064727637,17.3432465732548,"Asselian",10,3,37.6237064727637,"Northern",35.905157,"temperate",28.1277547180308,"collection5","QC","collection5_k2_tropical_temperate_polar"
117,"286.7_117",23.8818888305805,"Extrapolation",0,0.7,12.2411764705882,0,27.7329618002115,17,17,10,0.6543,0.647058823529412,0.4,6,1,3,0,0,0,0,0,0,0,17,8,3,286.7,-24.5558168494707,37.6237064727637,12.2411764705882,"Artinskian",10,3,37.6237064727637,"Northern",35.905157,"temperate",16.4323731194814,"collection5","QC","collection5_k2_tropical_temperate_polar"
117,"301.3_117",9.13202755033277,"Rarefaction",0,0.833333333333333,2.52200459172213,1.49183557020362,3.55217361324064,12,12,3,0.859,0.833333333333333,0.333333333333333,2,0,0,0,0,0,0,0,0,1,12,10,2,301.3,-24.5558168494707,37.6237064727637,2.52200459172213,"Gzhelian",10,3,37.6237064727637,"Northern",35.905157,"temperate",2.81129355538481,"collection5","QC","collection5_k2_tropical_temperate_polar"
117,"291.81_117",60.689487985068,"Rarefaction",0,0.699999975187565,31.9138248545292,28.5576579223993,35.2699917866592,361,361,62,0.9669,0.966759002770083,0.806451612903226,12,10,7,6,6,5,2,2,4,0,361,88,6,291.81,-24.5558168494707,37.6237064727637,31.9138248545292,"Sakmarian",10,3,37.6237064727637,"Northern",35.905157,"temperate",57.7997542345292,"collection5","QC","collection5_k2_tropical_temperate_polar"
118,"18.215_118",6.52566463269285,"Rarefaction",0,0.875,1.81570807908661,1.21653307271967,2.41488308545354,8,8,2,1,0.875,0.5,1,0,0,0,0,0,1,0,0,0,8,8,1,18.215,-14.8142760770463,39.234161111352,1.81570807908661,"Burdigalian",10,3,39.234161111352,"Northern",35.905157,"temperate",0.573057829853114,"collection5","QC","collection5_k2_tropical_temperate_polar"
119,"35.805_119",98.7191575626356,"Extrapolation",0,0.7,54.3190656565657,34.644765374247,73.9933659388843,72,72,45,0.6015,0.597222222222222,0.355555555555556,29,11,2,1,1,1,0,0,0,0,72,12,7,35.805,-78.7500000003533,3.61254422601775,54.3190656565657,"Priabonian",7,6,3.61254422601775,"Northern",4.797034,"tropical",23.4319498206576,"collection5","QC","collection5_k2_tropical_temperate_polar"
119,"216.5_119",51.2333084120732,"Rarefaction",0,0.699999947754175,23.1748975436649,0.85540414794216,45.4943909393876,54,54,24,0.7058,0.703703703703704,0.333333333333333,16,3,1,1,0,1,0,1,0,0,54,27,8,216.5,-78.7500000003533,3.61254422601775,23.1748975436649,"Norian",7,6,3.61254422601775,"Northern",4.797034,"tropical",23.6099724156701,"collection5","QC","collection5_k2_tropical_temperate_polar"
119,"9.438_119",139.587665405713,"Rarefaction",0,0.699999956660405,79.8792007659447,68.2223746181295,91.5360269137598,166,166,87,0.7611,0.759036144578313,0.540229885057471,40,29,12,3,1,0,1,1,0,0,166,18,18,9.438,-78.7500000003533,3.61254422601775,79.8792007659447,"Tortonian",7,6,3.61254422601775,"Northern",4.797034,"tropical",41.9453738423636,"collection5","QC","collection5_k2_tropical_temperate_polar"
12,"12.725_12",32.7575271741194,"Extrapolation",0,0.7,18.5467741935484,7.0296044652372,30.0639439218596,31,31,18,0.6858,0.67741935483871,0.444444444444444,10,4,3,1,0,0,0,0,0,0,31,9,5,12.725,-155.815713415313,59.7585569074557,18.5467741935484,"Serravallian",12,1,59.7585569074557,"Northern",73.221345,"polar",8.56798753003209,"collection5","QC","collection5_k2_tropical_temperate_polar"
12,"30.6_12",46.1094296960498,"Rarefaction",0,0.700000034646731,25.574695459637,19.3693150951831,31.7800758240909,72,72,32,0.794,0.791666666666667,0.53125,15,6,6,0,3,2,0,0,0,0,72,18,2,30.6,-155.815713415313,59.7585569074557,25.574695459637,"Rupelian",12,1,59.7585569074557,"Northern",73.221345,"polar",13.3175080548507,"collection5","QC","collection5_k2_tropical_temperate_polar"
120,"9.438_120",268.335200342911,"Rarefaction",0,0.70000001141039,143.188365766117,133.278240600513,153.098490931722,613,613,213,0.8616,0.861337683523654,0.60093896713615,85,48,21,23,8,8,7,2,4,3,613,29,21,9.438,-71.6339086555322,7.26849383904668,143.188365766117,"Tortonian",7,6,7.26849383904668,"Northern",4.797034,"tropical",75.1896548080822,"collection5","QC","collection5_k2_tropical_temperate_polar"
120,"12.725_120",90.4825480132551,"Rarefaction",0,0.700000049894475,50.4871505625163,40.9649073073036,60.009393817729,103,103,54,0.7409,0.737864077669903,0.5,27,16,8,1,0,0,0,2,0,0,103,15,10,12.725,-71.6339086555322,7.26849383904668,50.4871505625163,"Serravallian",7,6,7.26849383904668,"Northern",4.797034,"tropical",23.3233699797221,"collection5","QC","collection5_k2_tropical_temperate_polar"
121,"4.4665_121",227.554335571559,"Rarefaction",0,0.699999985014803,123.914845157023,118.050179075958,129.779511238088,1167,1167,239,0.9418,0.941730934018852,0.715481171548117,68,37,19,30,15,11,5,8,9,6,1167,48,21,4.4665,-64.04724820851,10.5993221751266,123.914845157023,"Zanclean",8,5,10.5993221751266,"Northern",14.532644,"tropical",52.2971049470014,"collection5","QC","collection5_k2_tropical_temperate_polar"
121,"463.8_121",7.13154963713929,"Rarefaction",0,0.699999812349183,4.41372353877577,3.3592809900591,5.46816608749245,28,28,7,0.9335,0.928571428571429,0.714285714285714,2,0,0,3,1,0,0,0,1,0,28,9,1,463.8,-64.04724820851,10.5993221751266,4.41372353877577,"Darriwilian",8,5,10.5993221751266,"Northern",14.532644,"tropical",3.78641211076333,"collection5","QC","collection5_k2_tropical_temperate_polar"
121,"9.438_121",191.738556056239,"Rarefaction",0,0.699999989819874,90.528806659683,75.2536174770913,105.803995842275,434,434,148,0.809,0.808755760368664,0.439189189189189,83,27,11,6,3,2,0,3,3,0,434,47,18,9.438,-64.04724820851,10.5993221751266,90.528806659683,"Tortonian",8,5,10.5993221751266,"Northern",14.532644,"tropical",47.5375892902319,"collection5","QC","collection5_k2_tropical_temperate_polar"
121,"18.215_121",164.713973882598,"Rarefaction",0,0.700000000704273,83.8652070736927,78.2909823163123,89.4394318310731,1408,1408,216,0.951,0.950994318181818,0.680555555555556,69,25,29,19,10,11,2,7,3,2,1408,145,30,18.215,-64.04724820851,10.5993221751266,83.8652070736927,"Burdigalian",8,5,10.5993221751266,"Northern",14.532644,"tropical",26.4687997588295,"collection5","QC","collection5_k2_tropical_temperate_polar"
121,"30.6_121",10.0526504919126,"Rarefaction",0,0.699999805111182,5.26249639219984,1.26304454719009,9.26194823720959,22,22,8,0.8224,0.818181818181818,0.5,4,1,2,0,0,0,0,0,0,1,22,19,2,30.6,-64.04724820851,10.5993221751266,5.26249639219984,"Rupelian",8,5,10.5993221751266,"Northern",14.532644,"tropical",2.74033910598672,"collection5","QC","collection5_k2_tropical_temperate_polar"
121,"3.09_121",457.212216378828,"Rarefaction",0,0.699999995682449,254.84736135072,238.218369339924,271.476353361516,789,789,328,0.838,0.837769328263625,0.609756097560976,128,78,59,31,14,7,5,4,1,0,789,21,8,3.09,-64.04724820851,10.5993221751266,254.84736135072,"Piacenzian",8,5,10.5993221751266,"Northern",14.532644,"tropical",100,"collection5","QC","collection5_k2_tropical_temperate_polar"
122,"69.1_122",1.64446176454141,"Rarefaction",0,0.700001001339019,1.30688655454353,0.815701495404252,1.79807161368281,7,7,2,1,1,1,0,1,0,0,1,0,0,0,0,0,7,7,1,69.1,-57.3305494923449,15.5462647432579,1.30688655454353,"Maastrichtian",8,5,15.5462647432579,"Northern",14.532644,"tropical",0.875517671739727,"collection5","QC","collection5_k2_tropical_temperate_polar"
122,"203.55_122",7.55543152967843,"Rarefaction",0,0.666666666666667,5.48142980403268,1.01357195080527,9.94928765726009,9,9,6,0.7333,0.666666666666667,0.5,3,3,0,0,0,0,0,0,0,0,9,5,2,203.55,-57.3305494923449,15.5462647432579,5.48142980403268,"Rhaetian",8,5,15.5462647432579,"Northern",14.532644,"tropical",10.4752016886317,"collection5","QC","collection5_k2_tropical_temperate_polar"
122,"77.9_122",1.13001339319806,"Rarefaction",0,0.699994060552667,1.04379398507724,0.668923990717678,1.4186639794368,20,20,2,1,1,1,0,0,0,1,0,0,0,0,0,0,20,19,1,77.9,-57.3305494923449,15.5462647432579,1.04379398507724,"Campanian",8,5,15.5462647432579,"Northern",14.532644,"tropical",0.575369363733157,"collection5","QC","collection5_k2_tropical_temperate_polar"
122,"200.45_122",2.1246820233131,"Rarefaction",0,0.777777777777778,1.44783717249494,0.854656793889215,2.04101755110067,9,9,3,0.8222,0.777777777777778,0.333333333333333,2,0,0,0,0,0,1,0,0,0,9,7,2,200.45,-57.3305494923449,15.5462647432579,1.44783717249494,"Hettangian",8,5,15.5462647432579,"Northern",14.532644,"tropical",3.04178972369546,"collection5","QC","collection5_k2_tropical_temperate_polar"
125,"248.3_125",5.76032169432367,"Rarefaction",0,0.714285714285714,3.63439294572694,1.15239988673755,6.11638600471632,7,7,4,0.7551,0.714285714285714,0.5,2,1,1,0,0,0,0,0,0,0,7,7,1,248.3,-35.2073353242478,27.6050026479754,3.63439294572694,"Olenekian",9,4,27.6050026479754,"Northern",24.73561,"tropical",19.236933702199,"collection5","QC","collection5_k2_tropical_temperate_polar"
128,"1.29585_128",214.92636453812,"Rarefaction",0,0.700000036442147,120.771273149894,105.008027308229,136.534518991559,226,226,124,0.7185,0.716814159292035,0.483870967741935,64,42,7,4,3,2,2,0,0,0,226,12,10,1.29585,-78.7500000001702,-3.61254423121571,120.771273149894,"Pleistocene",6,7,3.61254423121571,"Southern",4.797034,"tropical",39.9340282575705,"collection5","QC","collection5_k2_tropical_temperate_polar"
128,"455.5_128",106.328136535366,"Rarefaction",0,0.700000052445164,57.4433114160629,50.5731337002926,64.3134891318332,278,278,89,0.8854,0.884892086330935,0.640449438202247,32,18,12,12,1,3,3,2,1,1,278,63,9,455.5,-78.7500000001702,-3.61254423121571,57.4433114160629,"Sandbian",6,7,3.61254423121571,"Southern",4.797034,"tropical",47.009818998043,"collection5","QC","collection5_k2_tropical_temperate_polar"
128,"470.35_128",21.7157554801943,"Rarefaction",0,0.70000014330225,11.8336732259174,8.11593392978495,15.5514125220499,46,46,17,0.8516,0.847826086956522,0.588235294117647,7,4,1,3,1,0,0,0,0,0,46,22,5,470.35,-78.7500000001702,-3.61254423121571,11.8336732259174,"Dapingian",6,7,3.61254423121571,"Southern",4.797034,"tropical",34.7592145923706,"collection5","QC","collection5_k2_tropical_temperate_polar"
